run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000040,2022-08-29,ROLL,4.185,2,2.0,0.20925,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000041,2022-08-29,ENTRY,3.53,2,2.0,0.1765,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000041,2022-09-26,ROLL,21.690002,2,2.0,1.0845,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000042,2022-09-26,ENTRY,4.855,2,2.0,0.24275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000042,2022-10-24,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000043,2022-10-24,ENTRY,4.1,2,2.0,0.205,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000043,2022-11-21,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000044,2022-11-21,ENTRY,2.44,2,2.0,0.122,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000044,2022-12-16,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000045,2022-12-16,ENTRY,4.335,2,2.0,0.21675,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000045,2023-01-13,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000046,2023-01-13,ENTRY,2.855,2,2.0,0.14275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000046,2023-02-10,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000047,2023-02-10,ENTRY,4.03,2,2.0,0.2015,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000047,2023-03-08,ROLL,4.03,2,2.0,0.2015,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000048,2023-03-08,ENTRY,3.99,2,2.0,0.1995,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000048,2023-04-06,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000049,2023-04-10,ENTRY,2.48,2,2.0,0.124,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000049,2023-05-05,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000050,2023-05-05,ENTRY,2.78,2,2.0,0.139,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000050,2023-06-02,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000051,2023-06-02,ENTRY,1.815,2,2.0,0.09075,entry_open
