run_id,trade_id,strategy,symbol,entry_date,exit_date,entry_dte,entry_expiration,entry_credit,max_risk,exit_reason,realized_pnl,return_on_risk,days_held
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000001,short_straddle,SPY,2019-05-10,2019-06-05,28,2019-06-07,9.22,4840.000122,PRE_EXPIRY_CLOSE,10.265673,0.002121,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000002,put_credit_spread,SPY,2019-05-10,2019-06-07,28,2019-06-07,1.89,1261.0,EARLY_PROFIT_TARGET,187.0,0.148295,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000003,short_straddle,SPY,2020-01-06,2020-02-03,28,2020-02-03,7.935,5679.300293,PRE_EXPIRY_CLOSE,777.781079,0.13695,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000004,put_credit_spread,SPY,2020-01-06,2020-02-03,28,2020-02-03,1.63,1437.0,EARLY_PROFIT_TARGET,161.0,0.112039,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000005,short_straddle,SPY,2020-02-03,2020-03-02,28,2020-03-02,11.025,5379.899902,PRE_EXPIRY_CLOSE,-472.402171,-0.087809,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000006,put_credit_spread,SPY,2020-02-03,2020-03-02,28,2020-03-02,2.495,1450.5,ITM_NEAR_EXPIRY_ROLL,-643.945866,-0.443948,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000007,short_straddle,SPY,2020-03-02,2020-03-30,28,2020-03-30,18.79,4302.799927,PRE_EXPIRY_CLOSE,-2515.586649,-0.584639,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000008,put_credit_spread,SPY,2020-03-02,2020-03-30,28,2020-03-30,2.95,1905.0,ITM_NEAR_EXPIRY_ROLL,-1908.1,-1.001627,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000009,put_credit_spread,SPY,2020-03-30,2020-04-27,28,2020-04-27,6.545,3445.5,EARLY_PROFIT_TARGET,652.5,0.189377,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000010,short_straddle,SPY,2020-04-17,2020-05-13,28,2020-05-15,21.13,3619.800293,PRE_EXPIRY_CLOSE,-4.142841,-0.001144,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000011,put_credit_spread,SPY,2020-04-27,2020-05-26,29,2020-05-26,4.175,2682.5,EARLY_PROFIT_TARGET,415.5,0.154893,29
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000012,short_straddle,SPY,2020-05-13,2020-06-08,28,2020-06-10,19.17,3715.000122,PRE_EXPIRY_CLOSE,72.893352,0.019621,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000013,put_credit_spread,SPY,2020-05-27,2020-06-24,28,2020-06-24,2.995,2300.5,EARLY_PROFIT_TARGET,297.5,0.12932,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000014,short_straddle,SPY,2020-06-09,2020-07-06,27,2020-07-06,15.005,4915.300171,PRE_EXPIRY_CLOSE,1208.24724,0.245814,27
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000015,put_credit_spread,SPY,2020-06-24,2020-07-22,28,2020-07-22,3.945,2305.5,EARLY_PROFIT_TARGET,392.5,0.170245,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000016,short_straddle,SPY,2020-07-06,2020-08-03,28,2020-08-03,15.56,4784.999756,PRE_EXPIRY_CLOSE,418.475819,0.087456,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000017,put_credit_spread,SPY,2020-07-22,2020-08-19,28,2020-08-19,2.235,1776.5,EARLY_PROFIT_TARGET,221.5,0.124683,28
