Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2025-06-03T20:00:00Z,"SPY   250627P00554000",2025-06-28T04:00:00Z,Buy,1.92,0,1,-192,1,-192,0,192,0,"	1350,1367" 
2025-06-03T20:00:00Z,"SPY   250627P00579000",2025-06-28T04:00:00Z,Sell,5.17,0,1,517,1,0,517,209.5,1,"	1349,1368" 
2025-06-28T04:00:00Z,"GLD",2025-07-02T20:00:00Z,Buy,304,308.02,100,402,1,0,525,123,1,"	1362,1377" 
2025-07-02T20:00:00Z,"SPY   250731P00585000",2025-08-01T04:00:00Z,Buy,2.47,0,1,-247,1,-247,0,247,0,"	1370,1382" 
2025-07-02T20:00:00Z,"SPY   250731P00605000",2025-08-01T04:00:00Z,Sell,5.34,0,1,534,1,0,534,77.5,1,"	1369,1383" 
2025-07-02T20:00:00Z,"DIA   250801P00416000",2025-08-02T04:00:00Z,Buy,1.26,0,1,-126,1,-126,0,126,0,"	1374,1390" 
2025-07-02T20:00:00Z,"DIA   250801P00436000",2025-08-02T04:00:00Z,Sell,3.6,0,1,360,1,-105,360,256,1,"	1373,1391" 
2025-07-02T20:00:00Z,"GLD   250801P00290000",2025-08-02T04:00:00Z,Buy,0.58,0,1,-58,1,-58,3.5,61.5,0,"	1376,1392" 
2025-07-02T20:00:00Z,"GLD   250801P00301000",2025-08-02T04:00:00Z,Sell,2.27,0,1,227,1,-111,227,141,1,"	1375,1393" 
2025-07-02T20:00:00Z,"IWM   250801P00198000",2025-08-02T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1372,1394" 
2025-07-02T20:00:00Z,"IWM   250801P00211000",2025-08-02T04:00:00Z,Sell,1.18,0,1,118,1,-110,118,110,1,"	1371,1395" 
2025-07-03T17:00:00Z,"QQQ   250731P00520000",2025-08-01T04:00:00Z,Buy,2.48,0,1,-248,1,-248,0,248,0,"	1379,1380" 
2025-07-03T17:00:00Z,"QQQ   250731P00535000",2025-08-01T04:00:00Z,Sell,4.21,0,1,421,1,-48,421,68,1,"	1378,1381" 
2025-08-02T04:00:00Z,"DIA",2025-08-04T20:00:00Z,Buy,436,437.85,100,185,1,0,581,396,1,"	1391,1396" 
2025-08-04T20:00:00Z,"DIA   250829P00410000",2025-08-30T04:00:00Z,Buy,1.6,0,1,-160,1,-160,0,160,0,"	1387,1401" 
2025-08-04T20:00:00Z,"DIA   250829P00426000",2025-08-30T04:00:00Z,Sell,2.84,0,1,284,1,0,284,43,1,"	1386,1402" 
2025-08-04T20:00:00Z,"GLD   250829P00293000",2025-08-30T04:00:00Z,Buy,0.76,0,1,-76,1,-76,0,76,0,"	1389,1403" 
2025-08-04T20:00:00Z,"GLD   250829P00303000",2025-08-30T04:00:00Z,Sell,1.51,0,1,151,1,-25.5,151,79.5,1,"	1388,1404" 
2025-08-04T20:00:00Z,"IWM   250829P00190000",2025-08-30T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1385,1405" 
2025-08-04T20:00:00Z,"IWM   250829P00207000",2025-08-30T04:00:00Z,Sell,2.43,0,1,243,1,0,243,20,1,"	1384,1406" 
2025-08-05T20:00:00Z,"QQQ   250829P00525000",2025-08-30T04:00:00Z,Buy,2.02,0,1,-202,1,-202,39,241,0,"	1400,1407" 
2025-08-05T20:00:00Z,"QQQ   250829P00550000",2025-08-30T04:00:00Z,Sell,5.03,0,1,503,1,-137.5,503,177.5,1,"	1399,1408" 
2025-08-05T20:00:00Z,"SPY   250829P00588000",2025-08-30T04:00:00Z,Buy,1.57,0,1,-157,1,-157,21,178,0,"	1398,1409" 
2025-08-05T20:00:00Z,"SPY   250829P00618000",2025-08-30T04:00:00Z,Sell,4.66,0,1,466,1,-104,466,104,1,"	1397,1410" 
2025-09-03T20:00:00Z,"DIA   250930P00425000",2025-10-01T04:00:00Z,Buy,1.13,0,1,-113,1,-113,0,113,0,"	1416,1421" 
2025-09-03T20:00:00Z,"DIA   250930P00445000",2025-10-01T04:00:00Z,Sell,3.4,0,1,340,1,0,340,88,1,"	1415,1422" 
2025-09-03T20:00:00Z,"GLD   250930P00306000",2025-10-01T04:00:00Z,Buy,0.96,0,1,-96,1,-96,0,96,0,"	1418,1423" 
2025-09-03T20:00:00Z,"GLD   250930P00318000",2025-10-01T04:00:00Z,Sell,1.98,0,1,198,1,-16.5,198,16.5,1,"	1417,1424" 
2025-09-03T20:00:00Z,"IWM   250930P00213000",2025-10-01T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1414,1425" 
2025-09-03T20:00:00Z,"IWM   250930P00227000",2025-10-01T04:00:00Z,Sell,0.2,0,1,20,1,-275.5,20,275.5,1,"	1413,1426" 
2025-09-03T20:00:00Z,"SPY   250930P00611000",2025-10-01T04:00:00Z,Buy,2.87,0,1,-287,1,-287,0,287,0,"	1412,1429" 
2025-09-03T20:00:00Z,"SPY   250930P00626000",2025-10-01T04:00:00Z,Sell,4.79,0,1,479,1,0,479,11.5,1,"	1411,1430" 
2025-09-04T20:00:00Z,"QQQ   250930P00533000",2025-10-01T04:00:00Z,Buy,2.49,0,1,-249,1,-249,0,249,0,"	1420,1427" 
2025-09-04T20:00:00Z,"QQQ   250930P00555000",2025-10-01T04:00:00Z,Sell,5.49,0,1,549,1,0,549,7,1,"	1419,1428" 
2025-10-02T20:00:00Z,"DIA   251031P00435000",2025-11-01T04:00:00Z,Buy,1.26,0,1,-126,1,-126,128,254,0,"	1436,1441" 
2025-10-02T20:00:00Z,"DIA   251031P00455000",2025-11-01T04:00:00Z,Sell,3.35,0,1,335,1,-390,335,465,1,"	1435,1442" 
2025-10-02T20:00:00Z,"GLD   251031P00334000",2025-11-01T04:00:00Z,Buy,0.73,0,1,-73,1,-73,9,82,0,"	1438,1443" 
2025-10-02T20:00:00Z,"GLD   251031P00348000",2025-11-01T04:00:00Z,Sell,2.71,0,1,271,1,-74,271,74,1,"	1437,1444" 
2025-10-02T20:00:00Z,"IWM   251031P00222500",2025-11-01T04:00:00Z,Buy,0.79,0,1,-79,1,-79,80,159,0,"	1434,1445" 
2025-10-02T20:00:00Z,"IWM   251031P00236000",2025-11-01T04:00:00Z,Sell,2.62,0,1,262,1,-221.5,262,330.5,1,"	1433,1446" 
2025-10-02T20:00:00Z,"SPY   251031P00631000",2025-11-01T04:00:00Z,Buy,2.13,0,1,-213,1,-213,326,539,0,"	1432,1449" 
2025-10-02T20:00:00Z,"SPY   251031P00655000",2025-11-01T04:00:00Z,Sell,4.69,0,1,469,1,-706,469,817,1,"	1431,1450" 
2025-10-07T20:00:00Z,"QQQ   251031P00575000",2025-11-01T04:00:00Z,Buy,3.02,0,1,-302,1,-302,523,825,0,"	1440,1447" 
2025-10-07T20:00:00Z,"QQQ   251031P00593000",2025-11-01T04:00:00Z,Sell,5.61,0,1,561,1,-877,561,962,1,"	1439,1448" 
2025-11-04T21:00:00Z,"DIA   251128P00445000",2025-11-29T05:00:00Z,Buy,1.68,0,1,-168,1,-168,44,212,0,"	1458,1461" 
2025-11-04T21:00:00Z,"DIA   251128P00464000",2025-11-29T05:00:00Z,Sell,4.55,0,1,455,1,-385,455,750.5,1,"	1457,1462" 
2025-11-04T21:00:00Z,"GLD   251128P00346000",2025-11-29T05:00:00Z,Buy,1.45,0,1,-145,1,-145,22.5,167.5,0,"	1460,1463" 
2025-11-04T21:00:00Z,"GLD   251128P00360000",2025-11-29T05:00:00Z,Sell,5.05,0,1,505,1,-70,505,116,1,"	1459,1464" 
2025-11-04T21:00:00Z,"IWM   251128P00225000",2025-11-29T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1454,1465" 
2025-11-04T21:00:00Z,"IWM   251128P00238000",2025-11-29T05:00:00Z,Sell,4.16,0,1,416,1,-504.5,416,731.5,1,"	1453,1466" 
2025-11-04T21:00:00Z,"QQQ   251128P00597000",2025-11-29T05:00:00Z,Buy,5.49,0,1,-549,1,-549,1117.5,1666.5,0,"	1456,1467" 
2025-11-04T21:00:00Z,"QQQ   251128P00616000",2025-11-29T05:00:00Z,Sell,9.87,0,1,987,1,-2082,987,2355,1,"	1455,1468" 
2025-11-04T21:00:00Z,"SPY   251128P00648000",2025-11-29T05:00:00Z,Buy,3.78,0,1,-378,1,-378,313,691,0,"	1452,1469" 
2025-11-04T21:00:00Z,"SPY   251128P00670000",2025-11-29T05:00:00Z,Sell,8.13,0,1,813,1,-1077,813,1562.5,1,"	1451,1470" 
2025-12-02T21:00:00Z,"DIA   251226P00445000",2025-12-27T05:00:00Z,Buy,1.16,0,1,-116,1,-116,0,116,0,"	1476,1481" 
2025-12-02T21:00:00Z,"DIA   251226P00464000",2025-12-27T05:00:00Z,Sell,3.1,0,1,310,1,0,310,44.5,1,"	1475,1482" 
2025-12-02T21:00:00Z,"GLD   251226P00363000",2025-12-27T05:00:00Z,Buy,1.06,0,1,-106,1,-106,7,113,0,"	1478,1483" 
2025-12-02T21:00:00Z,"GLD   251226P00379000",2025-12-27T05:00:00Z,Sell,3.8,0,1,380,1,-62.5,380,62.5,1,"	1477,1484" 
2025-12-02T21:00:00Z,"IWM   251226P00225000",2025-12-27T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1474,1485" 
2025-12-02T21:00:00Z,"IWM   251226P00238000",2025-12-27T05:00:00Z,Sell,2.28,0,1,228,1,-36,228,36,1,"	1473,1486" 
2025-12-02T21:00:00Z,"SPY   251226P00645000",2025-12-27T05:00:00Z,Buy,2.28,0,1,-228,1,-228,0,228,0,"	1472,1487" 
2025-12-02T21:00:00Z,"SPY   251226P00666000",2025-12-27T05:00:00Z,Sell,5,0,1,500,1,0,500,327.5,1,"	1471,1488" 
2025-12-03T21:00:00Z,"QQQ   251231P00584000",2026-01-01T05:00:00Z,Buy,4.43,0,1,-443,1,-443,30.5,473.5,0,"	1480,1489" 
2025-12-03T21:00:00Z,"QQQ   251231P00605000",2026-01-01T05:00:00Z,Sell,7.8,0,1,780,1,-445.5,780,885.5,1,"	1479,1490" 
2026-01-05T21:00:00Z,"DIA   260130P00457000",2026-01-31T05:00:00Z,Buy,10,0,1,-1000,1,-1000,0,1000,0,"	1498,1501" 
2026-01-05T21:00:00Z,"DIA   260130P00475000",2026-01-31T05:00:00Z,Sell,0.15,0,1,15,1,-233,15,233,1,"	1497,1502" 
2026-01-05T21:00:00Z,"GLD   260130P00367000",2026-01-31T05:00:00Z,Buy,1.18,0,1,-118,1,-118,0,118,0,"	1500,1503" 
2026-01-05T21:00:00Z,"GLD   260130P00387000",2026-01-31T05:00:00Z,Sell,2.27,0,1,227,1,-6.5,227,20,1,"	1499,1504" 
2026-01-05T21:00:00Z,"IWM   260130P00231000",2026-01-31T05:00:00Z,Buy,0.63,0,1,-63,1,-63,0,63,0,"	1494,1505" 
2026-01-05T21:00:00Z,"IWM   260130P00242500",2026-01-31T05:00:00Z,Sell,2.09,0,1,209,1,0,209,21,1,"	1493,1506" 
2026-01-05T21:00:00Z,"QQQ   260130P00581000",2026-01-31T05:00:00Z,Buy,2.51,0,1,-251,1,-251,17,268,0,"	1496,1507" 
2026-01-05T21:00:00Z,"QQQ   260130P00597000",2026-01-31T05:00:00Z,Sell,4.52,0,1,452,1,-123,452,365,1,"	1495,1508" 
2026-01-05T21:00:00Z,"SPY   260130P00644000",2026-01-31T05:00:00Z,Buy,1.31,0,1,-131,1,-131,19,150,0,"	1492,1509" 
2026-01-05T21:00:00Z,"SPY   260130P00671000",2026-01-31T05:00:00Z,Sell,4.03,0,1,403,1,-170,403,414,1,"	1491,1510" 
2026-02-03T21:00:00Z,"DIA   260227P00465000",2026-02-28T05:00:00Z,Buy,1.23,0,1,-123,1,-123,104,227,0,"	1518,1521" 
2026-02-03T21:00:00Z,"DIA   260227P00485000",2026-02-28T05:00:00Z,Sell,3.45,0,1,345,1,-290,345,290,1,"	1517,1522" 
2026-02-03T21:00:00Z,"IWM   260227P00242000",2026-02-28T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1514,1523" 
2026-02-03T21:00:00Z,"IWM   260227P00255000",2026-02-28T05:00:00Z,Sell,1.24,0,1,124,1,-454,124,454,1,"	1513,1524" 
2026-02-03T21:00:00Z,"QQQ   260227P00587000",2026-02-28T05:00:00Z,Buy,2.81,0,1,-281,1,-281,865.5,1146.5,0,"	1516,1525" 
2026-02-03T21:00:00Z,"QQQ   260227P00610000",2026-02-28T05:00:00Z,Sell,5.98,0,1,598,1,-1511,598,1511,1,"	1515,1526" 
2026-02-03T21:00:00Z,"SPY   260227P00652000",2026-02-28T05:00:00Z,Buy,1.65,0,1,-165,1,-165,359,524,0,"	1512,1527" 
2026-02-03T21:00:00Z,"SPY   260227P00682000",2026-02-28T05:00:00Z,Sell,4.84,0,1,484,1,-884,484,884,1,"	1511,1528" 
2026-02-04T21:00:00Z,"GLD   260306P00395000",2026-03-07T05:00:00Z,Buy,2.56,0,1,-256,1,-256,23,279,0,"	1520,1540" 
2026-02-04T21:00:00Z,"GLD   260306P00429000",2026-03-07T05:00:00Z,Sell,6.55,0,1,655,1,-377.5,655,377.5,1,"	1519,1541" 
2026-02-28T05:00:00Z,"QQQ",2026-03-05T21:00:00Z,Buy,610,607.47,100,-253,1,-842,75,842,0,"	1526,1539" 
2026-03-03T21:00:00Z,"GLD   260327P00471000",2026-03-23T04:00:00Z,Sell,13.45,0,1,1345,1,-4422.5,1345,4955.5,0,"	1535,1542" 
2026-03-03T21:00:00Z,"IWM   260327P00255000",2026-03-23T04:00:00Z,Sell,6.4,0,1,640,1,-695,640,933,0,"	1531,1543" 
2026-03-03T21:00:00Z,"DIA   260327P00477000",2026-03-27T20:00:00Z,Sell,8.4,0,1,840,1,-1720,840,2075,0,"	1533,1544" 
2026-03-03T21:00:00Z,"SPY   260327P00668000",2026-03-27T20:00:00Z,Sell,12.27,0,1,1227,1,-2170,1227,2723,0,"	1529,1545" 
2026-03-03T21:00:00Z,"DIA   260327P00455000",2026-03-28T04:00:00Z,Buy,4.15,0,1,-415,1,-415,155,570,0,"	1534,1546" 
2026-03-03T21:00:00Z,"GLD   260327P00444000",2026-03-28T04:00:00Z,Buy,7,0,1,-700,1,-700,3642,4342,1,"	1536,1547" 
2026-03-03T21:00:00Z,"IWM   260327P00235000",2026-03-28T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1532,1548" 
2026-03-03T21:00:00Z,"SPY   260327P00646000",2026-03-28T04:00:00Z,Buy,7.41,0,1,-741,1,-741,454,1195,1,"	1530,1549" 
2026-03-05T21:00:00Z,"QQQ   260331P00569000",2026-04-01T04:00:00Z,Buy,5.51,0,1,-551,1,-551,548.5,1099.5,0,"	1538,1550" 
2026-03-23T04:00:00Z,"GLD",2026-03-28T04:00:00Z,Buy,471,444,100,-270000,0,-703600,0,703600,0,"	1542,1547" 
2026-03-23T04:00:00Z,"IWM",2026-04-02T20:00:00Z,Buy,255,244.96,100,-1004,1,-1539,0,1539,0,"	1543,1559" 
2026-03-27T20:00:00Z,"DIA",2026-03-28T04:00:00Z,Buy,477,455,100,-220000,0,-220000,0,220000,0,"	1544,1546" 
2026-03-27T20:00:00Z,"SPY",2026-03-28T04:00:00Z,Buy,668,646,100,-220000,0,-220000,0,220000,0,"	1545,1549" 
2026-04-02T20:00:00Z,"SPY   260430P00611000",2026-05-01T04:00:00Z,Buy,6.54,0,1,-654,1,-654,0,654,0,"	1552,1562" 
2026-04-02T20:00:00Z,"SPY   260430P00635000",2026-05-01T04:00:00Z,Sell,11.57,0,1,1157,1,0,1157,63.5,1,"	1551,1563" 
2026-04-02T20:00:00Z,"DIA   260501P00430000",2026-05-02T04:00:00Z,Buy,80,0,1,-8000,1,-8000,0,8000,0,"	1556,1574" 
2026-04-02T20:00:00Z,"DIA   260501P00451000",2026-05-02T04:00:00Z,Sell,7.65,0,1,765,1,0,765,77.5,1,"	1555,1575" 
2026-04-02T20:00:00Z,"GLD   260501P00395000",2026-05-02T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1558,1576" 
2026-04-02T20:00:00Z,"GLD   260501P00418000",2026-05-02T04:00:00Z,Sell,12.45,0,1,1245,1,0,1245,266,1,"	1557,1577" 
2026-04-02T20:00:00Z,"IWM   260501P00220000",2026-05-02T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1554,1578" 
2026-04-02T20:00:00Z,"IWM   260501P00239000",2026-05-02T04:00:00Z,Sell,6.18,0,1,618,1,0,618,38,1,"	1553,1579" 
2026-04-09T20:00:00Z,"QQQ   260508P00555000",2026-05-09T04:00:00Z,Buy,3.68,0,1,-368,1,-368,0,368,0,"	1561,1580" 
2026-04-09T20:00:00Z,"QQQ   260508P00586000",2026-05-09T04:00:00Z,Sell,8.16,0,1,816,1,0,816,46,1,"	1560,1581" 
2026-05-04T20:00:00Z,"DIA   260529P00464000",2026-05-30T04:00:00Z,Buy,1.76,0,1,-176,1,-176,4,180,0,"	1571,1582" 
2026-05-04T20:00:00Z,"DIA   260529P00485000",2026-05-30T04:00:00Z,Sell,3.8,0,1,380,1,-182.5,380,182.5,1,"	1570,1583" 
2026-05-04T20:00:00Z,"GLD   260529P00385000",2026-05-30T04:00:00Z,Buy,1.91,0,1,-191,1,-191,19.5,210.5,0,"	1573,1584" 
2026-05-04T20:00:00Z,"GLD   260529P00410000",2026-05-30T04:00:00Z,Sell,5.8,0,1,580,1,-207.5,580,349,1,"	1572,1585" 
2026-05-04T20:00:00Z,"IWM   260529P00255000",2026-05-30T04:00:00Z,Buy,1.17,0,1,-117,1,-117,8.5,125.5,0,"	1567,1586" 
2026-05-04T20:00:00Z,"IWM   260529P00271000",2026-05-30T04:00:00Z,Sell,3.48,0,1,348,1,-41.5,348,203.5,1,"	1566,1587" 
2026-05-04T20:00:00Z,"QQQ   260529P00628000",2026-05-30T04:00:00Z,Buy,3.32,0,1,-332,1,-332,16,348,0,"	1569,1588" 
2026-05-04T20:00:00Z,"QQQ   260529P00655000",2026-05-30T04:00:00Z,Sell,7.31,0,1,731,1,-49,731,49,1,"	1568,1589" 
2026-05-04T20:00:00Z,"SPY   260529P00679000",2026-05-30T04:00:00Z,Buy,2.46,0,1,-246,1,-246,27,273,0,"	1565,1590" 
2026-05-04T20:00:00Z,"SPY   260529P00705000",2026-05-30T04:00:00Z,Sell,5.98,0,1,598,1,-60,598,60,1,"	1564,1591" 
