run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000013,2020-08-14,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000014,2020-08-14,ENTRY,2.105,2,2.0,0.10525,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000014,2020-08-28,EXIT,0.545,2,2.0,0.02725,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000015,2020-08-28,ENTRY,1.87,2,2.0,0.0935,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000015,2020-09-23,ROLL,1.87,2,2.0,0.0935,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000016,2020-09-23,ENTRY,3.235,2,2.0,0.16175,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000016,2020-10-07,EXIT,0.505,2,2.0,0.02525,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000017,2020-10-07,ENTRY,3.515,2,2.0,0.17575,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-10-28,ENTRY,20.125,2,2.0,1.00625,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-10-29,HEDGE,266.589996,5,0.0,0.666475,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-10-30,REBALANCE,265.059998,-1,0.0,0.13253,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-11-02,REBALANCE,269.200012,1,0.0,0.1346,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000017,2020-11-06,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000019,2020-11-06,ENTRY,2.155,2,2.0,0.10775,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-11-11,REBALANCE,294.109985,80,0.0,11.764399,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-11-12,REBALANCE,291.049988,-80,0.0,11.642,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000019,2020-11-23,EXIT,0.315,2,2.0,0.01575,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000020,2020-11-23,ENTRY,1.515,2,2.0,0.07575,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000018,2020-11-25,EXIT,30.325,2,2.0,1.51625,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000020,2020-12-18,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000021,2020-12-18,ENTRY,2.475,2,2.0,0.12375,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000021,2021-01-15,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000022,2021-01-15,ENTRY,1.675,2,2.0,0.08375,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000022,2021-02-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000023,2021-02-12,ENTRY,2.53,2,2.0,0.1265,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000023,2021-03-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000024,2021-03-12,ENTRY,3.015,2,2.0,0.15075,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000024,2021-04-09,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000025,2021-04-09,ENTRY,1.75,2,2.0,0.0875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000025,2021-05-07,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000026,2021-05-07,ENTRY,1.82,2,2.0,0.091,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000026,2021-06-04,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000027,2021-06-04,ENTRY,1.775,2,2.0,0.08875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000027,2021-07-02,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
