run_id,date,strategy,symbol,trade_id,option_pnl,hedge_pnl,total_pnl,cum_pnl,margin_used,max_risk,vix_close,iv_current,hv_current
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-30,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,24.565156,1138.0,1138.0,15.489999771118164,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-31,short_straddle,DIA,short_straddle_DIA_000005,-70.5,-4.37751,-74.87751,-50.312354,4788.300171,4788.300171,18.84000015258789,0.1634,0.1088
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-31,put_credit_spread,DIA,put_credit_spread_DIA_000004,110.0,0.0,110.0,59.687646,1138.0,1138.0,18.84000015258789,0.1634,0.1088
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-31,put_credit_spread,DIA,put_credit_spread_DIA_000006,-2.12875,0.0,-2.12875,57.558896,1242.5,1242.5,18.84000015258789,0.1634,0.1088
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-03,short_straddle,DIA,short_straddle_DIA_000005,0.0,-52.761614,-52.761614,4.797281,4788.300171,4788.300171,17.969999313354492,0.1624,0.11
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-03,put_credit_spread,DIA,put_credit_spread_DIA_000006,88.5,0.0,88.5,93.297281,1242.5,1242.5,17.969999313354492,0.1624,0.11
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-04,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,16.049999237060547,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-04,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,16.049999237060547,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-05,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,15.149999618530272,0.1287,0.1259
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-05,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,15.149999618530272,0.1287,0.1259
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-06,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,14.960000038146973,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-06,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,14.960000038146973,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-07,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,15.470000267028809,0.1417,0.1288
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-07,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,15.470000267028809,0.1417,0.1288
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-10,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,15.039999961853027,0.1381,0.1295
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-10,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,15.039999961853027,0.1381,0.1295
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-11,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,15.18000030517578,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-11,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,15.18000030517578,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-12,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,13.739999771118164,0.1194,0.1301
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-12,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,13.739999771118164,0.1194,0.1301
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-13,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,14.149999618530272,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-13,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,14.149999618530272,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-14,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,13.68000030517578,0.1227,0.1264
